seed,working_point,qcd_threshold,top_threshold,signal_events_450fb,background_events_450fb,S_over_B,S_over_sqrtB,S_over_10pctB,n_signal_test_rows,n_background_test_rows,neff_signal,neff_background
20,v2_single_seed_next,0.725,0.5,100.30452981181908,370358.26434396254,0.0002708310829501656,0.16481985448889988,0.002708310829501656,152,366,81.59089713824822,172.73689585580595
20,v2_loose_mid,0.775,0.5,93.98345533509409,258903.01099999985,0.00036300642071363995,0.18470678852574085,0.0036300642071363993,134,252,75.8832236845005,137.2235634182285
20,v2_loose_best_sqrtB,0.8,0.5,85.59863054308354,208230.38625190797,0.0004110765584400832,0.18758355591798279,0.004110765584400832,121,202,69.04358937021942,103.72929875437399
20,v2_nominal_balanced,0.825,0.525,72.90388047045232,158452.87501631354,0.0004600981866876602,0.18314732650778454,0.004600981866876602,100,158,58.60137286655434,77.73645007892135
20,v2_multiseed_median_best,0.825,0.55,70.21339477055133,155759.7842767393,0.00045077999495558364,0.1779066995379419,0.004507799949555836,97,156,56.484398818577944,75.96943627237303
20,v2_tighter_qcd,0.85,0.55,61.59354420931001,112840.36336666706,0.0005458467375646956,0.18335930617696697,0.005458467375646955,81,112,49.28053959015756,53.053886973931306
20,v2_higher_purity,0.875,0.75,26.303862418289864,34394.29269923632,0.0007647740469125538,0.14183268773828753,0.007647740469125538,38,39,21.27117699347248,19.129821033868286
21,v2_single_seed_best,0.7,0.5,139.77633199218755,483115.2277701756,0.0002893229688439484,0.2010982430209102,0.002893229688439484,191,453,101.8234435342838,216.1179731907109
21,v2_single_seed_next,0.725,0.5,130.8363943359375,426710.0864709678,0.00030661659633592764,0.2002913126127801,0.0030661659633592765,181,393,95.43254623863717,185.05569494147068
21,v2_loose_mid,0.775,0.5,112.81330019531251,274412.0207018392,0.0004111091777495023,0.21535687377583906,0.004111091777495022,159,261,82.44792725510874,131.36777395907356
21,v2_loose_best_sqrtB,0.8,0.5,106.82947195312501,233825.97230522803,0.0004568759872991083,0.22092492043956105,0.0045687598729910826,152,213,78.15390045365115,107.03249672205499
21,v2_nominal_balanced,0.825,0.525,88.51994015625003,178425.6025954245,0.0004961168064931058,0.209561995651119,0.004961168064931058,126,165,64.7619194151285,79.89640999264311
21,v2_multiseed_median_best,0.825,0.55,87.0060807421875,170681.35962397695,0.0005097573685484345,0.21059912337626224,0.005097573685484345,124,154,63.66292805248213,75.97825420296516
21,v2_tighter_qcd,0.85,0.55,74.82359601562501,132007.31301028165,0.0005668140219610199,0.20593946536592483,0.005668140219610199,107,105,54.76896514147677,54.32384612884932
21,v2_higher_purity,0.875,0.75,33.00840773437499,39158.95725669154,0.0008429337767602192,0.1668049813296292,0.008429337767602192,59,30,24.83222989995949,16.42505593332714
